Date,ITUB4.SA,ABEV3.SA,USIM5.SA,PMAM3.SA,FLRY3.SA,TIET11.SA
2018-06-18,24.366466522216797,18.166399002075195,7.275534629821777,19.3799991607666,22.627687454223633,
2018-06-19,25.465768814086914,18.421157836914062,7.4035210609436035,19.549999237060547,23.81911849975586,
2018-06-20,25.937864303588867,18.166399002075195,7.5511980056762695,19.209999084472656,23.256763458251953,
2018-06-21,25.24596405029297,17.764659881591797,7.147548198699951,19.719999313354492,22.637218475341797,
2018-06-22,25.43996238708496,17.794055938720703,7.049097061157227,21.25,23.123323440551758,
2018-06-25,25.49166488647461,17.852846145629883,7.039252281188965,20.399999618530273,23.399734497070312,
2018-06-26,25.40756607055664,17.725465774536133,6.999871730804443,19.889999389648438,24.86758041381836,
2018-06-27,24.94846534729004,17.588287353515625,7.039252281188965,19.549999237060547,24.42913246154785,
2018-06-28,25.640363693237305,17.647077560424805,7.314914703369141,19.040000915527344,24.972427368164062,
2018-06-29,26.086570739746094,17.6176815032959,7.2066192626953125,19.040000915527344,25.21071434020996,
2018-07-02,26.107633590698242,17.774457931518555,7.11801290512085,19.040000915527344,24.50538444519043,
2018-07-03,26.722278594970703,17.725465774536133,7.629958629608154,19.040000915527344,25.25836944580078,
2018-07-04,27.155820846557617,17.73526382446289,8.092679023742676,18.8700008392334,25.487125396728516,
2018-07-05,26.981117248535156,18.029218673706055,7.96469259262085,18.8700008392334,25.325090408325195,
2018-07-06,27.226959228515625,17.725465774536133,7.915466785430908,18.8700008392334,25.849321365356445,
2018-07-10,27.298198699951172,17.82345199584961,7.7579450607299805,19.549999237060547,26.10666847229004,
2018-07-11,27.408159255981445,17.54909324645996,7.413366317749023,22.270000457763672,26.354488372802734,
2018-07-12,27.925748825073242,17.8724422454834,8.102522850036621,21.93000030517578,26.306833267211914,
2018-07-13,28.637544631958008,18.06841278076172,8.191129684448242,23.969999313354492,26.40214729309082,
2018-07-16,28.53398895263672,18.56813621520996,8.20097541809082,24.309999465942383,26.697620391845703,
2018-07-17,29.07099151611328,18.783702850341797,8.5652437210083,24.81999969482422,27.1741943359375,
2018-07-18,28.70218276977539,18.38196563720703,8.279735565185547,23.969999313354492,27.24091339111328,
2018-07-19,29.116317749023438,18.49954605102539,8.230509757995605,23.799999237060547,27.03122329711914,
2018-07-20,29.94448471069336,18.411361694335938,8.693229675292969,23.969999313354492,26.688087463378906,
2018-07-23,29.36865997314453,18.274181365966797,8.683384895324707,24.479999542236328,26.392616271972656,
2018-07-24,29.349246978759766,18.587732315063477,8.880288124084473,24.139999389648438,26.66902732849121,
2018-07-25,30.274463653564453,18.51914405822754,9.106724739074707,24.139999389648438,26.497459411621094,
2018-07-26,29.79569435119629,19.489192962646484,8.9885835647583,22.440000534057617,26.58324432373047,
2018-07-27,29.957483291625977,19.410804748535156,9.008273124694824,22.270000457763672,26.11620330810547,
2018-07-30,30.390928268432617,19.303022384643555,9.018118858337402,20.56999969482422,25.83979034423828,
2018-07-31,29.116317749023438,19.01886558532715,8.732610702514648,21.420000076293945,26.097137451171875,
2018-08-01,29.486961364746094,19.058061599731445,8.653849601745605,20.90999984741211,25.907695770263672,
2018-08-02,29.59047508239746,18.90128517150879,8.82121753692627,20.56999969482422,26.483423233032227,
2018-08-03,30.296123504638672,18.911083221435547,8.909823417663574,20.90999984741211,26.991979598999023,
2018-08-06,30.075986862182617,18.911083221435547,8.693229675292969,20.399999618530273,27.01116943359375,
2018-08-07,29.89478874206543,18.783702850341797,8.594779014587402,20.229999542236328,26.099605560302734,
2018-08-08,29.195646286010742,18.77390480041504,8.663695335388184,20.229999542236328,26.397062301635742,
2018-08-09,29.040281295776367,18.88168716430664,8.397876739501953,20.399999618530273,26.147581100463867,
2018-08-10,27.985069274902344,18.528942108154297,7.787479877471924,19.889999389648438,25.341564178466797,
2018-08-13,28.205198287963867,18.75430679321289,7.9745378494262695,21.93000030517578,25.42792320251465,
2018-08-14,28.787818908691406,19.01886558532715,8.132059097290039,21.420000076293945,26.636947631835938,
2018-08-15,28.593612670898438,19.02866554260254,7.807170391082764,20.739999771118164,25.936481475830078,
2018-08-16,28.55476951599121,18.62692642211914,7.876086235046387,21.079999923706055,26.53139877319336,
2018-08-17,27.823196411132812,18.793500900268555,7.817015647888184,20.90999984741211,25.754167556762695,
2018-08-20,27.6527156829834,18.76410484313965,8.240355491638184,20.90999984741211,25.955671310424805,
2018-08-21,27.295175552368164,18.597530364990234,7.876086235046387,20.059999465942383,25.063297271728516,
2018-08-22,27.94530487060547,18.51914405822754,8.013917922973633,20.56999969482422,25.38953971862793,
2018-08-23,26.859512329101562,18.558338165283203,7.895776748657227,20.059999465942383,24.69866943359375,
2018-08-24,27.061107635498047,18.68571662902832,8.033607482910156,19.889999389648438,24.833003997802734,
2018-08-27,27.9583740234375,18.744508743286133,8.1419038772583,20.399999618530273,25.245609283447266,
2018-08-28,27.76331329345703,18.715112686157227,8.063142776489258,20.229999542236328,24.48756980895996,
2018-08-29,28.22492218017578,18.862091064453125,8.20097541809082,20.399999618530273,24.477975845336914,
2018-08-30,27.113086700439453,18.617128372192383,7.95484733581543,19.889999389648438,24.516355514526367,
2018-08-31,27.48369789123535,18.470151901245117,7.94500207901001,20.059999465942383,24.660289764404297,
2018-09-03,27.108009338378906,18.25458335876465,7.895776748657227,20.229999542236328,24.257278442382812,
2018-09-04,26.873817443847656,17.647077560424805,7.885931491851807,21.25,23.892650604248047,
2018-09-05,27.029943466186523,17.774457931518555,7.7579450607299805,21.420000076293945,24.122941970825195,
2018-09-06,27.7130126953125,17.950830459594727,7.817015647888184,21.079999923706055,24.458782196044922,
2018-09-10,27.966724395751953,17.921436309814453,7.7480998039245605,21.420000076293945,23.259353637695312,
2018-09-11,27.003889083862305,17.82345199584961,7.285379886627197,21.079999923706055,22.808366775512695,
2018-09-12,27.081954956054688,18.07821273803711,7.186929225921631,21.079999923706055,22.194257736206055,
2018-09-13,26.932361602783203,17.960630416870117,6.999871730804443,20.739999771118164,21.925586700439453,
2018-09-14,27.407291412353516,17.86264419555664,6.891575813293457,20.56999969482422,21.724082946777344,
2018-09-17,28.057767868041992,17.990026473999023,7.492127418518066,21.420000076293945,21.935182571411133,
2018-09-18,28.03180694580078,18.411361694335938,7.876086235046387,21.079999923706055,22.386167526245117,
2018-09-19,28.226974487304688,18.411361694335938,8.22066593170166,21.760000228881836,21.695295333862305,
2018-09-20,28.04478645324707,18.37216567993164,7.925312042236328,22.100000381469727,22.309404373168945,
2018-09-21,28.51971435546875,18.470151901245117,8.348650932312012,22.270000457763672,22.328596115112305,
2018-09-24,27.810596466064453,18.019420623779297,8.16159439086914,21.93000030517578,21.503385543823242,
2018-09-25,27.87567901611328,18.029218673706055,8.269890785217285,22.270000457763672,21.25390625,
2018-09-26,28.181400299072266,18.32317352294922,8.279735565185547,21.93000030517578,21.052400588989258,
2018-09-27,28.95551300048828,18.107606887817383,8.299426078796387,21.93000030517578,21.244308471679688,
2018-09-28,28.708337783813477,17.970428466796875,8.191129684448242,21.760000228881836,20.438291549682617,
2018-10-01,28.391040802001953,18.05861473083496,7.895776748657227,21.420000076293945,20.198406219482422,
2018-10-02,29.484506607055664,17.88224220275879,8.368341445922852,22.440000534057617,20.946849822998047,
2018-10-03,30.818824768066406,17.764659881591797,8.74245548248291,22.440000534057617,21.512981414794922,
2018-10-04,30.851335525512695,17.509899139404297,8.93935775756836,22.950000762939453,20.994827270507812,
2018-10-05,30.747161865234375,17.29433250427246,8.880288124084473,22.440000534057617,20.802921295166016,
2018-10-08,32.57617950439453,17.637279510498047,9.845108032226562,22.950000762939453,21.599340438842773,
2018-10-09,32.406890869140625,17.127758026123047,9.854952812194824,24.479999542236328,21.637723922729492,
2018-10-10,31.287450790405273,16.85340118408203,9.126416206359863,23.6299991607666,20.83170509338379,
2018-10-11,30.91645622253418,16.647632598876953,9.165796279907227,23.799999237060547,20.72615623474121,
2018-10-15,31.274370193481445,16.588842391967773,9.520219802856445,24.309999465942383,19.94892692565918,
2018-10-16,32.524044036865234,17.059167861938477,9.756502151489258,24.309999465942383,20.812515258789062,
2018-10-17,32.1856575012207,16.706422805786133,9.72696590423584,24.479999542236328,20.72615623474121,
2018-10-18,31.228870391845703,16.314483642578125,9.510374069213867,26.520000457763672,20.706966400146484,
2018-10-19,31.196266174316406,16.520252227783203,9.54975414276123,26.010000228881836,20.783729553222656,
2018-10-22,31.651906967163086,16.48105812072754,10.288137435913086,26.860000610351562,20.860490798950195,
2018-10-23,31.762521743774414,16.294885635375977,10.042010307312012,27.200000762939453,21.301883697509766,
2018-10-24,30.935985565185547,15.569798469543457,9.54975414276123,26.010000228881836,20.754941940307617,
2018-10-25,31.293895721435547,14.697732925415039,9.74665641784668,26.010000228881836,21.445816040039062,
2018-10-26,31.879680633544922,14.883903503417969,9.904178619384766,26.010000228881836,20.898874282836914,
2018-10-29,31.293895721435547,15.119068145751953,9.874643325805664,24.479999542236328,20.15043067932129,
2018-10-30,32.21162796020508,15.726573944091797,10.199531555175781,24.479999542236328,20.34233856201172,
2018-10-31,32.055419921875,16.010730743408203,10.120770454406738,24.989999771118164,20.006498336791992,
2018-11-01,32.51937484741211,16.04012680053711,9.963249206542969,25.5,20.409507751464844,
2018-11-05,32.871002197265625,16.128311157226562,10.032163619995117,26.690000534057617,21.311477661132812,
2018-11-06,33.07944107055664,16.304683685302734,9.776192665100098,26.18000030517578,21.109973907470703,
2018-11-07,33.111976623535156,16.02052879333496,9.658050537109375,25.5,20.495866775512695,
2018-11-08,32.6561164855957,15.393425941467285,9.54975414276123,24.81999969482422,20.23678970336914,
2018-11-09,33.06635665893555,15.755970001220703,9.864798545837402,24.81999969482422,19.80499267578125,
2018-11-12,33.15758514404297,15.628589630126953,9.54975414276123,24.81999969482422,19.757017135620117,
2018-11-13,33.03383255004883,15.442418098449707,9.264245986938477,24.81999969482422,19.651466369628906,
2018-11-14,33.320316314697266,15.706977844238281,9.008273124694824,24.81999969482422,19.91054344177246,
2018-11-16,34.34922790527344,16.16750717163086,9.638360023498535,25.329999923706055,19.958520889282227,
2018-11-19,34.32969284057617,16.128311157226562,9.195331573486328,25.15999984741211,19.766613006591797,
2018-11-21,33.883609771728516,16.049922943115234,9.067343711853027,24.81999969482422,19.459558486938477,
2018-11-22,33.80546188354492,16.16750717163086,8.919668197631836,25.84000015258789,19.411579132080078,
2018-11-23,33.76639938354492,15.873552322387695,8.486482620239258,25.329999923706055,19.171695709228516,
2018-11-26,33.20964050292969,15.824559211730957,8.397876739501953,25.15999984741211,19.152502059936523,
2018-11-27,34.332916259765625,16.206701278686523,8.58493423461914,25.329999923706055,20.380720138549805,
2018-11-28,35.19245529174805,16.35367774963379,8.555398941040039,24.989999771118164,20.92765998840332,
2018-11-29,35.5050163269043,16.304683685302734,8.840907096862793,24.989999771118164,20.860490798950195,
2018-11-30,35.18269729614258,16.579042434692383,9.20517635345459,24.989999771118164,20.72615623474121,
2018-12-03,34.73807907104492,16.40266990661621,9.638360023498535,25.15999984741211,20.687774658203125,
2018-12-04,34.69900131225586,16.314483642578125,9.234711647033691,24.479999542236328,20.678176879882812,
2018-12-05,34.71854019165039,16.206701278686523,9.34300708770752,23.799999237060547,20.53424644470215,
2018-12-06,35.03123092651367,16.059722900390625,9.155950546264648,23.290000915527344,21.03321075439453,
2018-12-07,34.74785232543945,15.78536605834961,8.860597610473633,23.290000915527344,20.34233856201172,
2018-12-10,33.81954574584961,15.569798469543457,8.5652437210083,22.780000686645508,19.737825393676758,
2018-12-11,34.12247085571289,15.628589630126953,8.614469528198242,23.1200008392334,19.449962615966797,
2018-12-12,34.35699462890625,15.628589630126953,9.215021133422852,23.290000915527344,19.190885543823242,
2018-12-13,34.962825775146484,15.991132736206055,9.500529289245605,22.780000686645508,19.21967124938965,
2018-12-14,34.70877456665039,15.736371994018555,9.234711647033691,22.950000762939453,18.81666374206543,
2018-12-17,33.78046417236328,15.775567054748535,9.638360023498535,22.100000381469727,18.68232536315918,
2018-12-18,34.32843017578125,15.5600004196167,9.45130443572998,22.950000762939453,18.970190048217773,
2018-12-19,33.869022369384766,15.399999618530273,9.54975414276123,23.969999313354492,18.739900588989258,
2018-12-20,33.859249114990234,15.210000038146973,9.106724739074707,23.969999313354492,18.835853576660156,
2018-12-21,33.70285415649414,15.170000076293945,9.067343711853027,23.969999313354492,18.931808471679688,
2018-12-26,32.96976089477539,15.140000343322754,9.008273124694824,22.780000686645508,18.730304718017578,
2018-12-27,33.52690887451172,15.100000381469727,8.860597610473633,22.610000610351562,18.6727294921875,
2018-12-28,34.71059036254883,15.380000114440918,9.077189445495605,23.799999237060547,18.979787826538086,
2019-01-02,36.192527770996094,16.149999618530273,9.60882568359375,23.969999313354492,19.334815979003906,
2019-01-03,36.78921890258789,16.329999923706055,9.402077674865723,23.6299991607666,19.747102737426758,
2019-01-04,36.1729621887207,16.549999237060547,9.95340347290039,23.6299991607666,20.13335418701172,
2019-01-07,36.241432189941406,16.479999542236328,9.97309398651123,23.969999313354492,20.42304039001465,
2019-01-08,36.7011833190918,16.149999618530273,9.694453239440918,23.799999237060547,20.664447784423828,
2019-01-09,37.25874328613281,16.3799991607666,10.011978149414062,23.799999237060547,20.35544776916504,
2019-01-10,37.004417419433594,16.850000381469727,10.2501220703125,23.459999084472656,20.74169921875,
2019-01-11,36.77943420410156,17.290000915527344,10.101283073425293,23.459999084472656,20.616167068481445,
2019-01-14,37.05332565307617,17.540000915527344,9.793679237365723,23.6299991607666,21.436952590942383,
2019-01-15,36.476200103759766,17.700000762939453,9.664684295654297,23.799999237060547,20.96379280090332,
2019-01-16,36.36860275268555,17.799999237060547,9.912751197814941,23.799999237060547,20.471323013305664,
2019-01-17,36.36860275268555,17.850000381469727,9.902828216552734,23.459999084472656,20.703073501586914,
2019-01-18,36.8381233215332,18.0,9.863138198852539,23.969999313354492,21.52385902404785,
2019-01-21,36.53489303588867,18.0,9.972288131713867,23.6299991607666,21.234169006347656,
2019-01-22,36.476200103759766,17.540000915527344,9.684530258178711,23.1200008392334,20.925168991088867,
2019-01-23,36.72074890136719,17.18000030517578,9.6448392868042,23.459999084472656,21.44660758972168,
2019-01-24,36.67183303833008,17.15999984741211,9.724221229553223,23.1200008392334,21.243825912475586,
2019-01-28,37.327213287353516,17.950000762939453,9.6448392868042,22.950000762939453,20.780324935913086,
2019-01-29,37.05332565307617,17.8700008392334,9.624994277954102,23.1200008392334,21.610763549804688,
2019-01-30,37.288082122802734,17.969999313354492,9.823447227478027,22.950000762939453,21.745952606201172,
2019-01-31,37.933677673339844,17.510000228881836,9.73414421081543,23.459999084472656,21.514202117919922,
2019-02-01,37.97772216796875,18.110000610351562,9.615071296691895,23.459999084472656,21.427295684814453,
2019-02-04,38.838844299316406,18.450000762939453,9.704375267028809,23.290000915527344,21.514202117919922,
2019-02-05,37.185089111328125,18.639999389648438,9.724221229553223,23.290000915527344,21.688013076782227,
2019-02-06,35.61940383911133,18.09000015258789,9.277700424194336,23.1200008392334,20.57754135131836,
2019-02-07,35.746612548828125,18.75,9.36700439453125,23.799999237060547,20.2781982421875,
2019-02-08,36.509883880615234,18.219999313354492,9.545612335205078,24.989999771118164,20.761011123657227,
2019-02-11,36.09889221191406,18.709999084472656,9.505922317504883,24.81999969482422,20.616167068481445,
2019-02-12,36.96002197265625,18.670000076293945,9.505922317504883,23.799999237060547,20.461668014526367,
2019-02-13,36.11846160888672,18.389999389648438,9.545612335205078,24.479999542236328,20.307167053222656,
2019-02-14,37.07744598388672,18.59000015258789,9.595226287841797,24.989999771118164,20.683761596679688,
2019-02-15,36.6958122253418,18.489999771118164,9.327313423156738,24.139999389648438,20.50994873046875,
2019-02-18,36.108680725097656,18.190000534057617,9.297545433044434,23.6299991607666,20.1816349029541,
2019-02-19,36.94044876098633,18.31999969482422,9.148706436157227,23.459999084472656,20.2781982421875,
2019-02-20,36.47074508666992,18.149999618530273,9.20824146270752,23.459999084472656,19.95953941345215,
2019-02-21,37.13616180419922,18.31999969482422,9.42654037475586,23.1200008392334,19.679506301879883,
2019-02-22,36.59649658203125,18.31999969482422,9.843293190002441,23.459999084472656,19.66019630432129,
2019-02-25,36.0374641418457,18.389999389648438,10.131050109863281,23.290000915527344,19.669851303100586,
2019-02-26,36.16724395751953,18.489999771118164,9.982211112976074,23.1200008392334,19.505695343017578,
2019-02-27,35.84779739379883,18.360000610351562,9.80360221862793,23.459999084472656,19.911258697509766,
2019-02-28,35.16897201538086,17.229999542236328,9.58530330657959,24.81999969482422,19.31256866455078,
2019-03-01,34.794464111328125,16.760000228881836,9.624994277954102,24.479999542236328,19.31256866455078,
2019-03-06,34.804447174072266,16.3700008392334,9.545612335205078,25.15999984741211,19.31256866455078,
2019-03-07,35.2838249206543,16.690000534057617,9.555535316467285,25.15999984741211,19.360000610351562,
2019-03-08,35.70327377319336,16.59000015258789,9.595226287841797,24.989999771118164,19.850000381469727,
2019-03-11,36.87173843383789,17.110000610351562,9.922674179077148,25.329999923706055,20.3700008392334,
2019-03-12,36.951637268066406,17.0,9.942520141601562,25.329999923706055,20.389999389648438,
2019-03-13,37.35111999511719,16.899999618530273,10.02190113067627,24.81999969482422,20.6200008392334,
2019-03-14,36.76189041137695,16.65999984741211,10.359272003173828,24.309999465942383,20.5,
2019-03-15,36.75189971923828,16.760000228881836,10.071514129638672,24.649999618530273,20.790000915527344,
2019-03-18,36.81182098388672,17.309999465942383,10.289813041687012,24.81999969482422,20.709999084472656,
2019-03-19,35.952945709228516,17.190000534057617,10.83556079864502,25.329999923706055,20.639999389648438,
2019-03-20,35.144004821777344,17.0,10.637106895446777,25.329999923706055,20.3700008392334,
2019-03-21,34.524810791015625,16.979999542236328,10.369194030761719,25.15999984741211,20.1200008392334,
2019-03-22,33.50614929199219,16.719999313354492,9.96236515045166,24.81999969482422,19.799999237060547,
2019-03-25,33.55607986450195,16.520000457763672,10.150895118713379,24.649999618530273,19.690000534057617,
2019-03-26,33.9056282043457,16.989999771118164,10.170741081237793,24.989999771118164,20.3700008392334,
2019-03-27,32.75712585449219,16.540000915527344,9.416617393493652,24.309999465942383,19.75,
2019-03-28,34.05542755126953,16.75,9.605149269104004,24.649999618530273,20.100000381469727,
2019-03-29,34.3849983215332,16.829999923706055,9.96236515045166,24.81999969482422,20.399999618530273,
2019-04-01,34.130218505859375,16.81999969482422,10.140973091125488,24.81999969482422,20.549999237060547,
2019-04-02,33.59069061279297,16.770000457763672,9.624994277954102,24.479999542236328,21.0,
2019-04-03,33.29095458984375,16.84000015258789,9.615071296691895,24.139999389648438,21.389999389648438,
2019-04-04,33.79051971435547,17.31999969482422,9.605149269104004,23.799999237060547,22.600000381469727,
2019-04-05,34.51988220214844,17.440000534057617,9.565458297729492,24.479999542236328,22.639999389648438,
2019-04-08,34.310062408447266,17.350000381469727,9.416617393493652,24.139999389648438,22.75,
2019-04-09,34.1202278137207,17.690000534057617,9.327313423156738,24.479999542236328,23.0,
2019-04-10,34.060279846191406,17.549999237060547,9.347159385681152,24.139999389648438,22.540000915527344,
2019-04-11,33.27096939086914,17.25,9.188396453857422,23.799999237060547,22.299999237060547,
2019-04-12,32.9212760925293,17.059999465942383,9.109015464782715,23.459999084472656,21.899999618530273,
2019-04-15,32.90129470825195,17.420000076293945,8.999865531921387,23.459999084472656,21.940000534057617,
2019-04-16,32.87132263183594,17.530000686645508,8.880793571472168,25.15999984741211,21.780000686645508,
2019-04-17,32.36176300048828,17.049999237060547,8.741876602172852,24.81999969482422,21.469999313354492,
2019-04-18,32.80138397216797,17.079999923706055,8.950252532958984,24.81999969482422,21.65999984741211,
2019-04-22,32.71146011352539,17.5,8.900639533996582,24.649999618530273,21.739999771118164,
2019-04-23,33.1310920715332,17.670000076293945,8.841102600097656,24.649999618530273,22.299999237060547,
2019-04-24,33.18104934692383,17.719999313354492,8.59000015258789,24.649999618530273,22.1200008392334,
2019-04-25,33.69060516357422,18.309999465942383,8.699999809265137,25.329999923706055,22.549999237060547,
2019-04-26,33.77053451538086,18.290000915527344,8.609999656677246,24.989999771118164,21.020000457763672,
2019-04-29,33.50076675415039,18.350000381469727,8.609999656677246,24.479999542236328,21.020000457763672,
2019-04-30,33.800506591796875,18.469999313354492,8.630000114440918,23.799999237060547,20.75,
2019-05-02,34.025413513183594,17.950000762939453,8.449999809265137,22.06999969482422,20.15999984741211,
2019-05-03,33.695552825927734,17.920000076293945,8.869999885559082,22.770000457763672,20.639999389648438,
2019-05-06,32.95587158203125,18.059999465942383,8.779999732971191,22.209999084472656,20.3799991607666,
2019-05-07,32.586029052734375,17.649999618530273,8.460000038146973,21.520000457763672,20.190000534057617,
2019-05-08,32.95587158203125,17.920000076293945,8.579999923706055,22.110000610351562,20.690000534057617,
2019-05-09,32.54604721069336,17.489999771118164,8.510000228881836,21.770000457763672,20.25,
2019-05-10,32.39611053466797,17.299999237060547,8.430000305175781,21.56999969482422,19.959999084472656,
2019-05-13,31.886327743530273,17.010000228881836,8.180000305175781,20.920000076293945,19.600000381469727,
2019-05-14,31.736392974853516,16.940000534057617,8.149999618530273,20.520000457763672,19.739999771118164,
2019-05-15,31.83635139465332,16.610000610351562,7.949999809265137,19.030000686645508,19.860000610351562,
2019-05-16,31.42652702331543,16.639999389648438,7.699999809265137,19.100000381469727,19.600000381469727,
2019-05-17,31.486499786376953,16.489999771118164,7.889999866485596,19.0,19.100000381469727,
2019-05-20,32.306148529052734,16.489999771118164,8.010000228881836,18.969999313354492,19.020000457763672,
2019-05-21,33.55561447143555,17.09000015258789,8.430000305175781,19.8799991607666,19.559999465942383,
2019-05-22,33.58559799194336,17.209999084472656,8.449999809265137,20.950000762939453,19.40999984741211,
2019-05-23,33.515628814697266,17.209999084472656,8.149999618530273,22.100000381469727,19.610000610351562,
2019-05-24,33.01584243774414,17.059999465942383,8.199999809265137,22.200000762939453,19.440000534057617,
2019-05-27,33.13579559326172,17.219999313354492,8.229999542236328,22.299999237060547,19.600000381469727,
2019-05-28,34.06539535522461,17.309999465942383,8.260000228881836,22.25,20.030000686645508,
2019-05-29,34.70512008666992,17.260000228881836,8.260000228881836,21.389999389648438,20.020000457763672,
2019-05-30,35.06496810913086,17.43000030517578,8.329999923706055,21.600000381469727,20.139999389648438,
2019-05-31,34.98500061035156,17.549999237060547,8.199999809265137,20.670000076293945,19.799999237060547,
2019-06-03,35.08000183105469,17.420000076293945,8.0,21.190000534057617,19.899999618530273,
2019-06-04,35.02000045776367,17.350000381469727,8.279999732971191,21.84000015258789,19.899999618530273,
2019-06-05,34.34000015258789,17.40999984741211,8.260000228881836,21.84000015258789,19.690000534057617,
2019-06-06,34.70000076293945,17.639999389648438,8.239999771118164,21.450000762939453,20.280000686645508,
2019-06-07,35.06999969482422,17.610000610351562,8.600000381469727,21.81999969482422,20.690000534057617,
2019-06-10,34.630001068115234,17.649999618530273,8.699999809265137,21.469999313354492,21.0,
2019-06-11,34.79999923706055,17.719999313354492,9.010000228881836,21.600000381469727,21.34000015258789,
2019-06-12,34.599998474121094,17.68000030517578,8.800000190734863,21.40999984741211,21.15999984741211,
2019-06-13,33.97999954223633,17.850000381469727,8.930000305175781,21.200000762939453,21.280000686645508,
2019-06-14,33.9900016784668,17.639999389648438,8.670000076293945,21.06999969482422,20.899999618530273,
2019-06-17,34.22999954223633,17.700000762939453,8.65999984741211,20.780000686645508,20.649999618530273,11.75
